row_id,PET_id,PET,expanded_text,span_text,label,whole_text
1452,82,夫婦生活,私は結婚して２年半になります。が、今、離婚する真っ最中です。[PET_BOUNDARY]夫婦生活で[PET_BOUNDARY]一緒に暮らしたのが、つい最近です。理由は旦那が、アパートを借りるお金がもったい,夫婦生活で,0,私は結婚して２年半になります。が、今、離婚する真っ最中です。夫婦生活で一緒に暮らしたのが、つい最近です。理由は旦那が、アパートを借りるお金がもったい
1453,82,夫婦生活,して８年、子供ができず、寂しさのあまりオス犬を飼い始めました。犬を愛するあまり、[PET_BOUNDARY]夫婦生活が[PET_BOUNDARY]ギクシャクし始めています。犬と主人、どちらを手放すべきでしょうか？ワンちゃんで,夫婦生活が,0,して８年、子供ができず、寂しさのあまりオス犬を飼い始めました。犬を愛するあまり、夫婦生活がギクシャクし始めています。犬と主人、どちらを手放すべきでしょうか？ワンちゃんで
1454,82,夫婦生活,ことを痛感します。 また、彼女は画家の佐藤敬と結婚しましたので、私は芸術家同士の[PET_BOUNDARY]夫婦生活に[PET_BOUNDARY]ついても、この本の中で触れることになりました。さらには戦争と芸術についても、避,夫婦生活に,0,ことを痛感します。 また、彼女は画家の佐藤敬と結婚しましたので、私は芸術家同士の夫婦生活についても、この本の中で触れることになりました。さらには戦争と芸術についても、避
1455,82,夫婦生活,は、破綻主義の傾向にあるといわれています。しかし、明確な法定離婚事由もないままに[PET_BOUNDARY]夫婦生活が[PET_BOUNDARY]破綻していても、裁判所は離婚を認めることはあまりしません。離婚を認め得るほどに,夫婦生活が,0,は、破綻主義の傾向にあるといわれています。しかし、明確な法定離婚事由もないままに夫婦生活が破綻していても、裁判所は離婚を認めることはあまりしません。離婚を認め得るほどに
1456,82,夫婦生活,いないように思われる。子供の頃に見聞きし、描いていた夫婦像を、男はそのまま現在の[PET_BOUNDARY]夫婦生活に[PET_BOUNDARY]求めているといってもいいかもしれない。 私の父親世代の夫は、いまの私の世代の夫,夫婦生活に,0,いないように思われる。子供の頃に見聞きし、描いていた夫婦像を、男はそのまま現在の夫婦生活に求めているといってもいいかもしれない。 私の父親世代の夫は、いまの私の世代の夫
1457,82,夫婦生活,い事です。結婚前の大切な時期をもっと楽しんで下さい。貴方の心配性と計画性は将来の[PET_BOUNDARY]夫婦生活に[PET_BOUNDARY]きっと役立つはずです。お幸せに。,夫婦生活に,0,い事です。結婚前の大切な時期をもっと楽しんで下さい。貴方の心配性と計画性は将来の夫婦生活にきっと役立つはずです。お幸せに。
1458,82,夫婦生活,ほうも、両親とも自分のほうを向いてくれていると思えば、立ち直れるものです。 長い[PET_BOUNDARY]夫婦生活では[PET_BOUNDARY]離婚の危機が訪れることもありますが、そういうときでも、多くの子どもが離婚を止,夫婦生活では,0,ほうも、両親とも自分のほうを向いてくれていると思えば、立ち直れるものです。 長い夫婦生活では離婚の危機が訪れることもありますが、そういうときでも、多くの子どもが離婚を止
1459,82,夫婦生活,４ 不法行為により侵害された利益ないし権利として、当初の請求では貞操および平穏に[PET_BOUNDARY]夫婦生活を[PET_BOUNDARY]送る権利を主張していたのに対し、追加した請求では、平穏に信仰生活を送る権利や名,夫婦生活を,0,４ 不法行為により侵害された利益ないし権利として、当初の請求では貞操および平穏に夫婦生活を送る権利を主張していたのに対し、追加した請求では、平穏に信仰生活を送る権利や名
1460,82,夫婦生活,に押し切られる形でカトリーヌではなくジャニー・マレーズを選んだその時点で、二人の[PET_BOUNDARY]夫婦生活は[PET_BOUNDARY]破綻を迎える運命にあった。 一方、この短篇の編集を担当したのは二十歳のマルグリ,夫婦生活は,0,に押し切られる形でカトリーヌではなくジャニー・マレーズを選んだその時点で、二人の夫婦生活は破綻を迎える運命にあった。 一方、この短篇の編集を担当したのは二十歳のマルグリ
1461,82,夫婦生活,いまの日本では、およそ年代を問わず男女が実はまったく別々のカルチャーの中で生き、[PET_BOUNDARY]夫婦生活を[PET_BOUNDARY]送っている。そういった、カルチャーがまったく異なる者同士が一つ屋根の下で生活す,夫婦生活を,0,いまの日本では、およそ年代を問わず男女が実はまったく別々のカルチャーの中で生き、夫婦生活を送っている。そういった、カルチャーがまったく異なる者同士が一つ屋根の下で生活す
1462,82,夫婦生活,はもともと嫉妬心旺盛な武人である。想像上の男はべつに秀吉である必要はなかった。[PET_BOUNDARY]夫婦生活は[PET_BOUNDARY]異常だった。こんな話がある。 ある朝、玉は手桶を持って井戸に立った。釣瓶に手を,夫婦生活は,0,はもともと嫉妬心旺盛な武人である。想像上の男はべつに秀吉である必要はなかった。夫婦生活は異常だった。こんな話がある。 ある朝、玉は手桶を持って井戸に立った。釣瓶に手を
1463,82,夫婦生活,来、離婚裁判にまで来るような夫婦の場合には、そこまで思い詰めているわけですから、[PET_BOUNDARY]夫婦生活は[PET_BOUNDARY]破綻している例が多いでしょう。 裁判所が「原告が胸襟を開き被告を受け入れれば」,夫婦生活は,0,来、離婚裁判にまで来るような夫婦の場合には、そこまで思い詰めているわけですから、夫婦生活は破綻している例が多いでしょう。 裁判所が「原告が胸襟を開き被告を受け入れれば」
1464,82,夫婦生活,」 松葉はうなずいた。長く連れ添った老夫婦などにもそれはみられるとおもった。長い[PET_BOUNDARY]夫婦生活の[PET_BOUNDARY]間には何度も危機があったであろう。それを乗り越えたのは愛ではなく、たがいに騙し,夫婦生活の,0,」 松葉はうなずいた。長く連れ添った老夫婦などにもそれはみられるとおもった。長い夫婦生活の間には何度も危機があったであろう。それを乗り越えたのは愛ではなく、たがいに騙し
1465,82,夫婦生活,式を日傘から履物にいたるまで怒りにまかせて送り返してしまったから、一年にも満たぬ[PET_BOUNDARY]夫婦生活は[PET_BOUNDARY]、いやおうなく終止符を打たざるをえなくなったのだ。 「いやですッ、親たちの喧嘩,夫婦生活は,0,式を日傘から履物にいたるまで怒りにまかせて送り返してしまったから、一年にも満たぬ夫婦生活は、いやおうなく終止符を打たざるをえなくなったのだ。 「いやですッ、親たちの喧嘩
1466,82,夫婦生活,によっては「性格の不一致」を離婚理由とするのはおかしいような気もします。 ただ、[PET_BOUNDARY]夫婦生活を[PET_BOUNDARY]送っていくうちに、相手方の親族との折り合いの問題とか、子育ての問題、生活態度の,夫婦生活を,0,によっては「性格の不一致」を離婚理由とするのはおかしいような気もします。 ただ、夫婦生活を送っていくうちに、相手方の親族との折り合いの問題とか、子育ての問題、生活態度の
